x-axis,1
second,Volt
-14.3799999976,0
-14.3797999976,0.03125
-14.3795999976,0
-14.3793999976,0
-14.3791999976,0.03125
-14.3789999976,0
-14.3787999976,0
-14.3785999976,0
-14.3783999976,0
-14.3781999976,0
-14.3779999976,0.03125
-14.3777999976,0.03125
-14.3775999976,0
-14.3773999976,0
-14.3771999976,0.0625
-14.3769999976,0
-14.3767999976,0
-14.3765999976,-0.03125
-14.3763999976,0
-14.3761999976,0.03125
-14.3759999976,0
-14.3757999976,0
-14.3755999976,0
-14.3753999976,0
-14.3751999976,0.03125
-14.3749999976,0
-14.3747999976,0
-14.3745999976,0
-14.3743999976,0
-14.3741999976,0
-14.3739999976,0.03125
-14.3737999976,0
-14.3735999976,0
-14.3733999976,0.0625
-14.3731999976,0.03125
-14.3729999976,0.03125
-14.3727999976,0
-14.3725999976,0.03125
-14.3723999976,0.03125
-14.3721999976,0.03125
-14.3719999976,0.03125
-14.3717999976,0
-14.3715999976,0.03125
-14.3713999976,0.03125
-14.3711999976,0
-14.3709999976,0
-14.3707999976,0
-14.3705999976,0.03125
-14.3703999976,-0.03125
-14.3701999976,0
-14.3699999976,0
-14.3697999976,0
-14.3695999976,0.03125
-14.3693999976,0.03125
-14.3691999976,0
-14.3689999976,0
-14.3687999976,0
-14.3685999976,0
-14.3683999976,0
-14.3681999976,0.03125
-14.3679999976,0
-14.3677999976,0
-14.3675999976,0.03125
-14.3673999976,0.03125
-14.3671999976,0.03125
-14.3669999976,0.03125
-14.3667999976,0
-14.3665999976,0
-14.3663999976,0.03125
-14.3661999976,0
-14.3659999976,0
-14.3657999976,0
-14.3655999976,0.03125
-14.3653999976,0
-14.3651999976,0.03125
-14.3649999976,0
-14.3647999976,0
-14.3645999976,0.03125
-14.3643999976,0.03125
-14.3641999976,0
-14.3639999976,0
-14.3637999976,0
-14.3635999976,0.03125
-14.3633999976,-0.03125
-14.3631999976,0.03125
-14.3629999976,0.03125
-14.3627999976,0
-14.3625999976,0
-14.3623999976,0
-14.3621999976,0.03125
-14.3619999976,0.03125
-14.3617999976,0.03125
-14.3615999976,0.03125
-14.3613999976,-0.03125
-14.3611999976,0
-14.3609999976,0.03125
-14.3607999976,0.03125
-14.3605999976,0
-14.3603999976,0
-14.3601999976,0.03125
-14.3599999976,0
-14.3597999976,0.03125
-14.3595999976,0.03125
-14.3593999976,0
-14.3591999976,0
-14.3589999976,0
-14.3587999976,-0.03125
-14.3585999976,0.03125
-14.3583999976,0
-14.3581999976,-0.03125
-14.3579999976,0
-14.3577999976,0.03125
-14.3575999976,0
-14.3573999976,0
-14.3571999976,0
-14.3569999976,0
-14.3567999976,0
-14.3565999976,0
-14.3563999976,0.03125
-14.3561999976,0
-14.3559999976,-0.03125
-14.3557999976,0.03125
-14.3555999976,-0.03125
-14.3553999976,0
-14.3551999976,0
-14.3549999976,0.03125
-14.3547999976,0.03125
-14.3545999976,0
-14.3543999976,-0.03125
-14.3541999976,0.03125
-14.3539999976,0.03125
-14.3537999976,0
-14.3535999976,0.03125
-14.3533999976,0.03125
-14.3531999976,-0.03125
-14.3529999976,0
-14.3527999976,0.03125
-14.3525999976,0
-14.3523999976,0
-14.3521999976,0.03125
-14.3519999976,0
-14.3517999976,0
-14.3515999976,0.03125
-14.3513999976,0
-14.3511999976,0.03125
-14.3509999976,0
-14.3507999976,0
-14.3505999976,0
-14.3503999976,0.03125
-14.3501999976,0.03125
-14.3499999976,0.03125
-14.3497999976,0
-14.3495999976,0.03125
-14.3493999976,0
-14.3491999976,0
-14.3489999976,0.03125
-14.3487999976,0.03125
-14.3485999976,-0.03125
-14.3483999976,-0.03125
-14.3481999976,0
-14.3479999976,0
-14.3477999976,0
-14.3475999976,0.03125
-14.3473999976,0
-14.3471999976,0
-14.3469999976,0.03125
-14.3467999976,0
-14.3465999976,0
-14.3463999976,0.03125
-14.3461999976,0
-14.3459999976,0
-14.3457999976,0
-14.3455999976,0.03125
-14.3453999976,0
-14.3451999976,0
-14.3449999976,0.03125
-14.3447999976,0
-14.3445999976,0
-14.3443999976,0.03125
-14.3441999976,0.03125
-14.3439999976,0
-14.3437999976,0
-14.3435999976,-0.03125
-14.3433999976,0
-14.3431999976,0
-14.3429999976,0
-14.3427999976,0.03125
-14.3425999976,0.03125
-14.3423999976,0
-14.3421999976,0
-14.3419999976,0
-14.3417999976,0
-14.3415999976,0.03125
-14.3413999976,0.03125
-14.3411999976,0
-14.3409999976,0
-14.3407999976,0
-14.3405999976,0.03125
-14.3403999976,0.03125
-14.3401999976,-0.03125
-14.3399999976,0.03125
-14.3397999976,0
-14.3395999976,0.0625
-14.3393999976,0
-14.3391999976,0
-14.3389999976,0
-14.3387999976,0.03125
-14.3385999976,0.03125
-14.3383999976,0
-14.3381999976,0.03125
-14.3379999976,0
-14.3377999976,0
-14.3375999976,0
-14.3373999976,0.03125
-14.3371999976,0.03125
-14.3369999976,0
-14.3367999976,0
-14.3365999976,0.03125
-14.3363999976,0
-14.3361999976,0.03125
-14.3359999976,0.03125
-14.3357999976,0.03125
-14.3355999976,0
-14.3353999976,0.03125
-14.3351999976,0
-14.3349999976,0
-14.3347999976,-0.03125
-14.3345999976,0
-14.3343999976,0.03125
-14.3341999976,0.03125
-14.3339999976,0.03125
-14.3337999976,0
-14.3335999976,0
-14.3333999976,0.03125
-14.3331999976,0
-14.3329999976,0.03125
-14.3327999976,0
-14.3325999976,0.03125
-14.3323999976,0.03125
-14.3321999976,0
-14.3319999976,0
-14.3317999976,0.03125
-14.3315999976,0.03125
-14.3313999976,0
-14.3311999976,0.03125
-14.3309999976,0.03125
-14.3307999976,0
-14.3305999976,0
-14.3303999976,0.03125
-14.3301999976,0
-14.3299999976,0.03125
-14.3297999976,0.03125
-14.3295999976,0.03125
-14.3293999976,0.03125
-14.3291999976,0
-14.3289999976,0
-14.3287999976,0
-14.3285999976,0.03125
-14.3283999976,-0.03125
-14.3281999976,0
-14.3279999976,0.03125
-14.3277999976,0
-14.3275999976,0
-14.3273999976,0.03125
-14.3271999976,0
-14.3269999976,0.03125
-14.3267999976,0
-14.3265999976,0.03125
-14.3263999976,0.03125
-14.3261999976,0.03125
-14.3259999976,0
-14.3257999976,0
-14.3255999976,0
-14.3253999976,-0.03125
-14.3251999976,0
-14.3249999976,0
-14.3247999976,0
-14.3245999976,0.03125
-14.3243999976,0
-14.3241999976,0
-14.3239999976,-0.03125
-14.3237999976,0.03125
-14.3235999976,-0.03125
