x-axis,1
second,Volt
-14.999999994,0.03125
-14.999699994,0.03125
-14.999399994,0
-14.999099994,0
-14.998799994,0
-14.998499994,-0.03125
-14.998199994,-0.03125
-14.997899994,-0.03125
-14.997599994,0
-14.997299994,0.0625
-14.996999994,-0.03125
-14.996699994,0
-14.996399994,0.03125
-14.996099994,0.03125
-14.995799994,0
-14.995499994,-0.03125
-14.995199994,-0.03125
-14.994899994,0.03125
-14.994599994,0
-14.994299994,0
-14.993999994,-0.03125
-14.993699994,0
-14.993399994,0
-14.993099994,0
-14.992799994,0
-14.992499994,0
-14.992199994,0.03125
-14.991899994,0.03125
-14.991599994,0
-14.991299994,0
-14.990999994,-0.03125
-14.990699994,0
-14.990399994,-0.03125
-14.990099994,0.03125
-14.989799994,0
-14.989499994,-0.03125
-14.989199994,0.03125
-14.988899994,0
-14.988599994,0
-14.988299994,0.03125
-14.987999994,-0.03125
-14.987699994,-0.0625
-14.987399994,0.03125
-14.987099994,0
-14.986799994,0
-14.986499994,0
-14.986199994,0
-14.985899994,-0.03125
-14.985599994,0
-14.985299994,0
-14.984999994,0
-14.984699994,-0.03125
-14.984399994,0
-14.984099994,-0.03125
-14.983799994,0.03125
-14.983499994,-0.03125
-14.983199994,-0.03125
-14.982899994,0
-14.982599994,-0.03125
-14.982299994,0
-14.981999994,0
-14.981699994,0.03125
-14.981399994,0.03125
-14.981099994,-0.03125
-14.980799994,0.03125
-14.980499994,-0.03125
-14.980199994,0
-14.979899994,0.03125
-14.979599994,0
-14.979299994,0
-14.978999994,-0.0625
-14.978699994,0.03125
-14.978399994,-0.03125
-14.978099994,0
-14.977799994,0.03125
-14.977499994,0
-14.977199994,0.03125
-14.976899994,0
-14.976599994,-0.03125
-14.976299994,0
-14.975999994,0
-14.975699994,0.03125
-14.975399994,0
-14.975099994,-0.03125
-14.974799994,0.03125
-14.974499994,0
-14.974199994,-0.03125
-14.973899994,0
-14.973599994,0
-14.973299994,0
-14.972999994,0.03125
-14.972699994,0.03125
-14.972399994,0.03125
-14.972099994,0
-14.971799994,0
-14.971499994,-0.03125
-14.971199994,-0.03125
-14.970899994,0
-14.970599994,0
-14.970299994,0
-14.969999994,-0.03125
-14.969699994,0
-14.969399994,0
-14.969099994,-0.03125
-14.968799994,0
-14.968499994,-0.03125
-14.968199994,0
-14.967899994,0
-14.967599994,0
-14.967299994,-0.03125
-14.966999994,0
-14.966699994,0
-14.966399994,-0.03125
-14.966099994,-0.03125
-14.965799994,0
-14.965499994,0
-14.965199994,-0.03125
-14.964899994,0
-14.964599994,-0.03125
-14.964299994,0
-14.963999994,0.03125
-14.963699994,0.03125
-14.963399994,0.03125
-14.963099994,0
-14.962799994,0
-14.962499994,0
-14.962199994,0
-14.961899994,0
-14.961599994,0
-14.961299994,0
-14.960999994,0
-14.960699994,0.03125
-14.960399994,0
-14.960099994,0.03125
-14.959799994,-0.03125
-14.959499994,0
-14.959199994,-0.03125
-14.958899994,-0.03125
-14.958599994,-0.03125
-14.958299994,-0.03125
-14.957999994,0
-14.957699994,-0.03125
-14.957399994,0
-14.957099994,0.03125
-14.956799994,0.03125
-14.956499994,0
-14.956199994,-0.03125
-14.955899994,-0.03125
-14.955599994,0
-14.955299994,0
-14.954999994,0.03125
-14.954699994,0.03125
-14.954399994,0
-14.954099994,0.03125
-14.953799994,0.03125
-14.953499994,0
-14.953199994,0
-14.952899994,-0.03125
-14.952599994,0.03125
-14.952299994,0.03125
-14.951999994,0
-14.951699994,0
-14.951399994,0.03125
-14.951099994,0
-14.950799994,0
-14.950499994,0
-14.950199994,-0.03125
-14.949899994,0.03125
-14.949599994,-0.03125
-14.949299994,0
-14.948999994,-0.03125
-14.948699994,0
-14.948399994,0
-14.948099994,0.03125
-14.947799994,0
-14.947499994,0.03125
-14.947199994,-0.03125
-14.946899994,0
-14.946599994,0.03125
-14.946299994,-0.03125
-14.945999994,0
-14.945699994,0
-14.945399994,0.03125
-14.945099994,0
-14.944799994,0
-14.944499994,0.03125
-14.944199994,-0.03125
-14.943899994,-0.0625
-14.943599994,0
-14.943299994,-0.03125
-14.942999994,0
-14.942699994,-0.03125
-14.942399994,0
-14.942099994,-0.03125
-14.941799994,0
-14.941499994,0.03125
-14.941199994,0
-14.940899994,-0.03125
-14.940599994,0.03125
-14.940299994,0
-14.939999994,0
-14.939699994,0.03125
-14.939399994,-0.03125
-14.939099994,-0.03125
-14.938799994,-0.03125
-14.938499994,0.03125
-14.938199994,-0.03125
-14.937899994,0
-14.937599994,0
-14.937299994,-0.03125
-14.936999994,0.03125
-14.936699994,0
-14.936399994,0
-14.936099994,0
-14.935799994,0
-14.935499994,0
-14.935199994,-0.03125
-14.934899994,0
-14.934599994,0
-14.934299994,0
-14.933999994,0
-14.933699994,-0.03125
-14.933399994,0.03125
-14.933099994,0
-14.932799994,0.03125
-14.932499994,0
-14.932199994,-0.03125
-14.931899994,0
-14.931599994,-0.03125
-14.931299994,0.03125
-14.930999994,0
-14.930699994,0
-14.930399994,0
-14.930099994,0.0625
-14.929799994,0
-14.929499994,0.03125
-14.929199994,0
-14.928899994,0
-14.928599994,-0.03125
-14.928299994,0
-14.927999994,0
-14.927699994,0
-14.927399994,-0.03125
-14.927099994,0
-14.926799994,0.03125
-14.926499994,0
-14.926199994,0
-14.925899994,0
-14.925599994,0.03125
-14.925299994,0
-14.924999994,-0.03125
-14.924699994,0
-14.924399994,0.03125
-14.924099994,-0.03125
-14.923799994,0.03125
-14.923499994,0
-14.923199994,-0.03125
-14.922899994,0
-14.922599994,0.03125
-14.922299994,-0.03125
-14.921999994,-0.03125
-14.921699994,0
-14.921399994,0
-14.921099994,0
-14.920799994,0.03125
-14.920499994,0
-14.920199994,0
-14.919899994,0.03125
-14.919599994,0
-14.919299994,0
-14.918999994,-0.03125
-14.918699994,0
-14.918399994,0
-14.918099994,-0.03125
-14.917799994,0
-14.917499994,0
-14.917199994,-0.03125
-14.916899994,0
-14.916599994,0
-14.916299994,-0.03125
-14.915999994,0
-14.915699994,0.03125
-14.915399994,0.03125
-14.915099994,0
-14.914799994,0
-14.914499994,-0.03125
-14.914199994,0
-14.913899994,0
-14.913599994,-0.03125
-14.913299994,0
-14.912999994,-0.03125
-14.912699994,0.03125
-14.912399994,0
-14.912099994,0.03125
-14.911799994,0.03125
-14.911499994,-0.03125
-14.911199994,-0.03125
-14.910899994,0
-14.910599994,-0.03125
-14.910299994,-0.03125
-14.909999994,0
-14.909699994,0
